longitude,latitude
144.9908,-37.8083
144.9889,-37.8032
144.9923,-37.8298
144.9922,-37.8262
144.9509,-37.8217
145.1029,-37.7827
145.1275,-37.7901
145.1302,-37.7833
145.1138,-37.7906
145.1116,-37.7895
145.1387,-37.7883
145.1433,-37.7905
145.1044,-37.7731
145.1343,-37.7801
145.1046,-37.7866
145.1248,-37.7803
145.1309,-37.7909
145.12,-37.7859
145.1184,-37.7819
145.1184,-37.7929
144.9067,-37.749
144.9221,-37.7573
144.9054,-37.7445
144.9267,-37.7541
144.8962,-37.7459
144.9106,-37.7558
144.898,-37.7427
144.9036,-37.7485
144.9145,-37.75
144.917,-37.7537
144.9089,-37.7526
144.8968,-37.7491
144.9159,-37.7459
144.9272,-37.755
144.9267,-37.7577
144.9211,-37.7552
144.9206,-37.7469
144.9157,-37.7495
144.9157,-37.7471
144.8912,-37.7457
144.912,-37.7478
144.9239,-37.7547
144.8966,-37.7514
144.892,-37.7496
144.9148,-37.7547
144.91,-37.7465
144.8957,-37.7504
144.8986,-37.7544
144.9125,-37.7515
144.9216,-37.7536
144.9134,-37.7578
145.0109,-37.7847
145.0212,-37.777
145.0212,-37.7662
145.0165,-37.783
144.9773,-37.7023
144.9676,-37.695
144.9695,-37.6966
144.964,-37.7052
144.9631,-37.7049
144.9669,-37.6995
144.9706,-37.7071
144.9658,-37.6937
144.9596,-37.6931
144.9715,-37.6997
144.9656,-37.6956
144.9613,-37.6952
144.9646,-37.709
144.9623,-37.7006
144.9739,-37.6992
144.9644,-37.7071
144.975,-37.7133
144.9792,-37.7783
144.9797,-37.7925
144.9836,-37.777
144.9824,-37.7933
144.9893,-37.7856
144.9805,-37.7831
144.9902,-37.7843
144.9836,-37.7904
144.9818,-37.7911
144.9863,-37.7869
144.9785,-37.7846
144.9879,-37.7793
144.9823,-37.7759
144.9338,-37.7837
144.9243,-37.7824
144.9238,-37.7813
144.934,-37.7862
144.9306,-37.788000000000004
144.9359,-37.7844
144.9323,-37.7859
144.9247,-37.7829
144.9311,-37.7826
144.922,-37.7851
144.9317,-37.7823
144.9273,-37.7839
144.9281,-37.7812
144.9347,-37.7846
144.9336,-37.7868
144.9007,-37.7949
144.8861,-37.7951
144.9052,-37.8025
144.89,-37.7961
144.9077,-37.7984
144.884,-37.7883
144.8819,-37.796
144.8934,-37.7942
144.8936,-37.7939
144.8901,-37.7951
144.8957,-37.7953
144.8883,-37.7971
144.8871,-37.7947
144.8966,-37.7949
144.8888,-37.7964
144.8905,-37.7936
144.904,-37.7977
145.0451,-37.8911
145.0438,-37.8898
145.0542,-37.854
145.0518,-37.8558
145.0864,-37.8562
145.0494,-37.8574
145.0751,-37.8609
145.0894,-37.8538
145.0438,-37.8526
145.0451,-37.8588
145.0592,-37.8508
145.0786,-37.8523
145.0682,-37.8578
145.0859,-37.858000000000004
145.0763,-37.8521
145.0738,-37.8541
145.0892,-37.8547
145.0455,-37.8605
145.0432,-37.8546
145.0592,-37.8487
145.0632,-37.8637
145.0744,-37.8575
145.0748,-37.863
145.0814,-37.8499
145.063,-37.8644
144.9425,-37.6969
144.912,-37.7115
144.9204,-37.7088
144.9538,-37.702
144.9204,-37.7045
144.9256,-37.7097
144.9376,-37.6962
144.9349,-37.6962
144.9281,-37.7
144.9421,-37.699
144.941,-37.6972
144.905,-37.6995
144.9173,-37.702
144.9368,-37.709
144.9231,-37.6957
144.941,-37.6979
144.9087,-37.7047
144.9355,-37.7073
144.9373,-37.709
144.9156,-37.699
144.9116,-37.6977
144.9112,-37.6974
144.9266,-37.7074
144.9357,-37.7116
144.9191,-37.7015
144.9266,-37.7098
144.9464,-37.71
144.9467,-37.705999999999996
144.9431,-37.7058
144.9396,-37.7114
145.0193,-37.9462
145.0049,-37.9346
145.02200000000002,-37.9349
145.0202,-37.9371
145.0058,-37.9414
145.0098,-37.9318
145.0167,-37.9449
145.0176,-37.9453
145.0023,-37.9339
145.0143,-37.9338
145.0008,-37.9365
145.0005,-37.9297
145.0169,-37.9436
145.0052,-37.9427
145.0117,-37.9386
145.0036,-37.9384
145.02,-37.9449
145.0105,-37.9376
144.9999,-37.9361
144.9994,-37.9354
145.0011,-37.9411
144.9996,-37.9358
145.0261,-37.9353
145.0442,-37.8277
145.0243,-37.8139
145.0397,-37.8194
145.0194,-37.8159
145.033,-37.8294
145.0269,-37.8261
145.0239,-37.826
145.0373,-37.8198
145.0386,-37.82
145.0255,-37.8254
145.0319,-37.8143
145.0409,-37.8285
145.0335,-37.8167
145.0408,-37.8257
145.0405,-37.8249
145.0251,-37.8163
145.0322,-37.8292
145.029,-37.8255
145.0367,-37.8303
145.0206,-37.8162
145.0246,-37.8173
145.0419,-37.8287
145.0398,-37.8288
145.0311,-37.8237
145.0323,-37.8295
145.0431,-37.832
145.0185,-37.8158
145.0341,-37.8303
145.0534,-37.8395
145.05200000000002,-37.8313
145.0505,-37.8414
145.0483,-37.8259
145.0527,-37.8302
145.0559,-37.8315
145.0528,-37.8227
145.0451,-37.8309
145.04399999999998,-37.8355
145.055,-37.8184
145.0511,-37.8374
145.0488,-37.8343
145.0508,-37.8368
145.0433,-37.8372
145.0481,-37.8255
145.0486,-37.8256
145.0503,-37.8427
145.0493,-37.8307
145.0543,-37.8362
145.0475,-37.8264
145.0474,-37.8254
145.0517,-37.8244
145.0492,-37.8269
145.0772,-37.7511
145.0607,-37.7485
145.0631,-37.751999999999995
145.0676,-37.7523
145.0629,-37.7586
145.06,-37.7524
145.0703,-37.7505
145.0683,-37.7541
145.0528,-37.7442
145.0511,-37.7428
145.0581,-37.7388
145.0576,-37.7376
145.0506,-37.7437
145.0516,-37.7521
145.054,-37.7399
145.0479,-37.7467
145.0487,-37.7421
145.0555,-37.7383
145.0509,-37.7366
145.0513,-37.7397
145.0469,-37.7493
145.0465,-37.7502
145.0451,-37.7382
145.0379,-37.7364
145.0371,-37.7369
145.0386,-37.7445
145.0394,-37.7398
145.0398,-37.7349
145.0405,-37.7339
145.0468,-37.7434
145.0402,-37.7348
145.0406,-37.7416
145.0448,-37.7469
145.0801,-37.900999999999996
145.0804,-37.9031
145.0781,-37.8919
145.0785,-37.8938
145.0837,-37.9021
145.0799,-37.9087
145.0496,-37.7573
145.0414,-37.777
145.0377,-37.7639
145.037,-37.7671
145.0506,-37.7639
145.0332,-37.7675
145.0309,-37.7615
145.0403,-37.7735
145.0391,-37.7817
145.0385,-37.7701
145.0332,-37.7636
145.0354,-37.7636
145.0343,-37.7639
145.0466,-37.7679
145.0579,-37.7752
145.0647,-37.7794
145.0688,-37.7715
145.0654,-37.774
144.8217,-37.7358
144.8224,-37.7279
144.8555,-37.7473
144.8722,-37.7322
144.8664,-37.7308
144.8584,-37.7346
144.852,-37.7475
144.8651,-37.746
144.8565,-37.7486
144.8707,-37.7466
144.868,-37.7426
144.8532,-37.7419
144.8802,-37.7431
144.8767,-37.7388
144.8619,-37.7317
145.0195,-37.8083
145.0451,-37.8064
145.0333,-37.7977
145.033,-37.794000000000004
145.0238,-37.7941
145.034,-37.8138
145.0546,-37.8098
145.0382,-37.8083
145.0451,-37.8127
145.0571,-37.8147
145.028,-37.8013
145.0546,-37.805
145.0501,-37.8003
145.0358,-37.8144
145.0451,-37.7993
145.0464,-37.8101
145.0376,-37.8018
145.0327,-37.7944
145.0131,-37.8079
145.0385,-37.8047
145.035,-37.8022
145.0585,-37.8165
145.061,-37.7882
145.0526,-37.7974
145.056,-37.7927
145.0631,-37.7864
144.8828,-37.8082
144.8803,-37.8105
144.8754,-37.8083
144.8672,-37.7813
144.8798,-37.7871
144.8757,-37.7858
144.8752,-37.7876
144.8828,-37.7887
144.872,-37.7794
144.8833,-37.7825
144.8723,-37.7835
144.874,-37.7851
144.8673,-37.785
144.872,-37.7794
144.872,-37.7794
144.8758,-37.7844
144.8654,-37.7851
145.0366,-37.8698
145.0345,-37.8691
145.0321,-37.8486
145.0325,-37.8511
145.0372,-37.8515
145.0297,-37.8654
145.0301,-37.8636
145.0385,-37.8681
145.0394,-37.8475
145.0365,-37.8588
145.0366,-37.8605
145.0338,-37.8653
145.0379,-37.8462
145.0372,-37.8631
145.0369,-37.8593
145.0361,-37.8514
145.0386,-37.8502
145.0791,-37.883
145.0509,-37.8807
145.0434,-37.8698
145.0423,-37.8693
145.066,-37.8757
145.0864,-37.8847
145.0873,-37.8779
145.0468,-37.8705
145.0552,-37.8698
145.0842,-37.8914
145.0567,-37.8712
145.0387,-37.8723
145.0454,-37.8644
145.0526,-37.8718
145.0577,-37.8713
145.0831,-37.8806
145.0869,-37.8792
145.0664,-37.873000000000005
145.0654,-37.8784
145.0665,-37.873000000000005
144.8807,-37.7722
144.8886,-37.7867
144.8843,-37.7637
144.8885,-37.7641
144.9603,-37.8116
144.9544,-37.8177
144.9582,-37.8122
144.9602,-37.8084
144.9691,-37.8095
144.9558,-37.8199
144.9559,-37.8211
144.9521,-37.814
144.9646,-37.8106
145.11,-37.8149
145.1082,-37.812
145.1054,-37.8132
145.1064,-37.8212
145.1105,-37.8203
145.107,-37.8127
145.11,-37.824
144.9071,-37.7605
144.9338,-37.7709
144.9245,-37.7679
144.9098,-37.7663
144.9047,-37.7627
144.9114,-37.7641
144.912,-37.7686
144.92,-37.7675
144.9332,-37.773
144.9061,-37.7644
144.9255,-37.7595
144.9184,-37.7589
144.9095,-37.7611
144.9353,-37.7692
144.9083,-37.7619
144.9073,-37.7641
144.9284,-37.7616
144.9173,-37.7637
144.9245,-37.7679
144.9108,-37.766999999999996
144.9094,-37.7615
144.918,-37.7651
144.9294,-37.7685
144.929,-37.7712
145.0768,-37.8879
145.0683,-37.8884
145.072,-37.8949
145.0731,-37.8953
145.0664,-37.8892
145.0684,-37.8985
145.066,-37.9025
145.0703,-37.9013
145.0733,-37.9059
145.0673,-37.8913
145.0699,-37.8867
145.0643,-37.8999
145.0666,-37.8882
145.0761,-37.8907
144.8774,-37.8433
144.8733,-37.8439
144.8784,-37.836
144.8762,-37.8404
144.8766,-37.8425
144.8909,-37.8485
144.8924,-37.8457
144.8809,-37.8437
144.889,-37.844
144.884,-37.8415
144.8666,-37.8405
144.8782,-37.8418
144.8673,-37.8334
144.865,-37.8437
144.8666,-37.8389
144.8868,-37.8496
144.8903,-37.8497
144.8924,-37.8458
144.8716,-37.8339
144.8803,-37.8358
144.8698,-37.8415
144.8772,-37.836999999999996
144.8903,-37.8477
144.8721,-37.8481
144.8919,-37.8431
144.8886,-37.8402
144.865,-37.8464
144.8885,-37.7375
144.8851,-37.7421
144.8859,-37.7356
144.8865,-37.738
144.8856,-37.7436
144.8771,-37.736
144.8905,-37.7473
144.8824,-37.7343
144.8874,-37.7355
144.8833,-37.7418
144.8886,-37.7368
144.8886,-37.736
144.8799,-37.7356
144.99200000000002,-37.777
144.9994,-37.7679
145.0075,-37.7715
145.0139,-37.7836
144.995,-37.7717
144.9985,-37.7634
145.0099,-37.7751
145.0078,-37.7705
145.0072,-37.7825
145.0113,-37.7827
144.9962,-37.7775
144.9924,-37.7767
145.0077,-37.7744
145.0119,-37.7681
145.0097,-37.7806
145.0004,-37.7721
144.9903,-37.7659
145.0073,-37.7741
145.0139,-37.7836
145.0142,-37.7677
145.0107,-37.7775
144.9175,-37.711999999999996
144.9127,-37.7167
144.9091,-37.7131
144.9104,-37.7166
144.9216,-37.7167
144.9254,-37.719
144.9153,-37.7149
144.9194,-37.7206
144.92700000000002,-37.7136
144.9243,-37.7188
144.91299999999998,-37.7193
145.0911,-37.8899
145.0928,-37.8952
145.096,-37.91
145.0944,-37.8946
145.097,-37.9098
145.0869,-37.9066
145.0921,-37.9067
145.1014,-37.895
145.0993,-37.8999
145.0928,-37.898
145.053,-37.9067
145.0502,-37.908
145.0461,-37.9023
145.0409,-37.9034
145.0473,-37.9051
145.0422,-37.908
145.0532,-37.9084
145.0455,-37.9032
144.9572,-37.7867
144.9569,-37.7959
144.9538,-37.7961
144.9255,-37.726
144.9251,-37.7215
144.9508,-37.7189
144.9255,-37.7256
144.9357,-37.7306
144.9506,-37.7182
144.9463,-37.7278
144.9467,-37.7253
144.9452,-37.7241
144.9456,-37.7195
144.9406,-37.7218
144.9473,-37.7243
144.924,-37.7217
144.9424,-37.7242
144.9322,-37.7181
144.9433,-37.7187
144.9357,-37.7302
144.9292,-37.7216
144.9473,-37.7319
144.9328,-37.7177
144.9353,-37.7321
144.9377,-37.7324
144.9445,-37.7303
144.9444,-37.7343
144.9447,-37.724000000000004
144.9281,-37.7328
144.9318,-37.7186
144.9463,-37.8368
144.9407,-37.839
144.9397,-37.8331
144.9412,-37.8415
144.9389,-37.8339
144.9449,-37.8424
144.923,-37.8366
144.939,-37.84
144.9389,-37.8407
144.9425,-37.8347
144.9463,-37.8323
144.9375,-37.8346
144.9329,-37.8364
144.9436,-37.8396
144.9386,-37.841
144.9366,-37.8348
144.9348,-37.836
144.9257,-37.8392
144.9413,-37.842
144.9378,-37.8427
144.9421,-37.8444
144.9358,-37.8346
144.9377,-37.833
144.9442,-37.8443
144.9449,-37.8424
145.0055,-37.851
145.0071,-37.8503
145.0058,-37.8551
144.9948,-37.8519
144.9943,-37.8516
145.00799999999998,-37.8499
144.9943,-37.8513
145.0036,-37.8514
145.0024,-37.8542
145.0103,-37.8529
145.0054,-37.8571
145.0093,-37.8597
145.0088,-37.8538
144.9874,-37.8508
145.0005,-37.8499
144.9903,-37.8489
145.0054,-37.8513
145.0051,-37.8508
145.0038,-37.859
144.9948,-37.8519
145.0088,-37.849000000000004
145.0051,-37.8489
145.0031,-37.7499
145.0033,-37.736
145.0026,-37.7424
144.991,-37.7505
144.9971,-37.7438
144.9917,-37.7512
145.0083,-37.7317
144.9856,-37.7422
145.0115,-37.731
145.0062,-37.7303
145.0022,-37.7336
144.9825,-37.7457
145.0234,-37.7386
144.9873,-37.7334
144.99,-37.7506
144.9911,-37.7377
145.0185,-37.7506
145.0232,-37.7353
144.9864,-37.7373
145.0168,-37.7336
144.9861,-37.7489
145.0087,-37.7356
145.0275,-37.7341
145.0192,-37.7452
145.0026,-37.7424
145.0071,-37.7521
144.9856,-37.7305
145.0096,-37.7341
145.0191,-37.7536
144.9958,-37.7442
145.0208,-37.7344
144.9849,-37.7288
144.9885,-37.7362
145.0201,-37.7316
145.0356,-37.7333
144.9989,-37.7237
145.019,-37.7148
145.0226,-37.7039
145.0134,-37.7018
145.0083,-37.7093
145.0113,-37.7258
145.0032,-37.7095
145.0205,-37.711999999999996
144.9817,-37.7152
145.0043,-37.6982
145.007,-37.714
145.0276,-37.7074
145.02100000000002,-37.7114
145.018,-37.7085
144.9993,-37.701
144.988,-37.7269
144.9945,-37.7054
145.0203,-37.6987
145.016,-37.721
145.0015,-37.7194
144.9908,-37.7179
144.9876,-37.7236
145.0097,-37.6955
145.0193,-37.7068
145.0108,-37.7071
145.0024,-37.7033
145.0091,-37.7199
145.0092,-37.7196
145.0165,-37.7205
145.0231,-37.7218
145.0259,-37.7091
144.9851,-37.6947
145.0331,-37.7051
145.024,-37.6986
145.0129,-37.7302
145.0099,-37.7216
144.9977,-37.8191
145.0053,-37.8172
144.9947,-37.8119
145.0054,-37.821
144.9955,-37.817
145.006,-37.8162
144.9979,-37.8183
144.997,-37.833
144.9963,-37.8235
144.9974,-37.8175
145.0003,-37.8151
144.9964,-37.8221
145.0104,-37.821999999999996
144.9976,-37.825
145.0058,-37.817
145.0037,-37.8161
144.9987,-37.8262
144.9987,-37.8299
144.9955,-37.8108
144.9988,-37.8221
145.0001,-37.8306
144.9948,-37.8213
144.9917,-37.8232
145.0123,-37.8264
144.9979,-37.8183
144.999,-37.8212
145.0064,-37.8226
145.0018,-37.8211
145.0107,-37.8259
145.0096,-37.8225
145.0631,-37.7334
145.0701,-37.7327
145.0769,-37.7438
145.0791,-37.7429
145.0692,-37.7323
145.0729,-37.7437
145.0681,-37.7399
144.8882,-37.8026
144.8883,-37.8077
144.8879,-37.8052
144.8967,-37.8053
144.891,-37.8046
144.9489,-37.8395
144.9527,-37.8373
144.9581,-37.8344
144.9641,-37.8339
144.9599,-37.8353
144.964,-37.8351
144.9492,-37.8387
144.9497,-37.8365
144.9514,-37.836
144.9585,-37.836999999999996
144.9525,-37.838
144.9675,-37.8355
144.9686,-37.8309
144.9651,-37.8375
144.9638,-37.836
144.9682,-37.8319
144.9546,-37.8344
144.9945,-37.8398
144.9966,-37.8361
144.9966,-37.8361
144.9984,-37.8375
144.9864,-37.8449
144.9883,-37.8378
145.0001,-37.8452
144.9868,-37.8419
144.9927,-37.8423
144.9891,-37.8454
145.0035,-37.8406
144.9922,-37.8352
144.9782,-37.836
144.9869,-37.842
144.9907,-37.836999999999996
144.9888,-37.8429
144.9855,-37.8422
144.9929,-37.8378
144.9882,-37.8366
145.0024,-37.8433
144.9913,-37.8379
145.0021,-37.8411
145.0019,-37.8471
144.9877,-37.8428
144.9867,-37.8424
144.9966,-37.8361
144.9995,-37.8383
144.9869,-37.8437
144.984,-37.8354
144.9907,-37.836999999999996
144.9844,-37.8446
145.0037,-37.8447
144.983,-37.8585
144.9817,-37.8723
144.9741,-37.8644
144.9873,-37.8607
144.9807,-37.8709
144.9884,-37.8585
144.9802,-37.8661
144.9901,-37.8642
144.9849,-37.858000000000004
144.9749,-37.8631
144.9749,-37.8636
144.9774,-37.8658
144.9889,-37.8577
144.9795,-37.8658
144.9816,-37.859
144.991,-37.8635
144.9767,-37.8718
144.9812,-37.8708
144.9821,-37.8595
144.9762,-37.8645
144.9823,-37.8624
144.9772,-37.8623
144.9844,-37.8579
144.9778,-37.8647
144.9867,-37.857
144.9794,-37.8729
144.9044,-37.7199
144.9179,-37.7278
144.9055,-37.7229
144.9228,-37.7345
144.9044,-37.7189
144.9199,-37.7267
144.9045,-37.7192
144.9225,-37.7296
144.9146,-37.7253
144.8256,-37.7966
144.8458,-37.7866
144.8419,-37.7918
144.8437,-37.7867
144.8415,-37.7803
144.822,-37.7988
144.8398,-37.7834
144.8383,-37.785
144.8373,-37.7811
144.8456,-37.7875
144.8383,-37.7894
144.8246,-37.7954
144.8428,-37.7868
144.8446,-37.7743
144.8304,-37.7549
144.8286,-37.7657
144.8413,-37.768
144.8389,-37.771
144.8416,-37.7663
144.8383,-37.7662
144.8307,-37.7676
144.821,-37.7886
144.806,-37.7845
144.7968,-37.7997
144.8064,-37.7962
144.8258,-37.8017
144.7979,-37.7912
144.795,-37.7943
144.8145,-37.786
144.8047,-37.7889
144.7886,-37.79
144.8088,-37.7845
144.8151,-37.7855
144.8068,-37.7928
145.1032,-37.8271
145.0918,-37.8282
145.10299999999998,-37.8351
145.105,-37.8323
145.0909,-37.8254
145.0887,-37.8201
145.0948,-37.8276
145.0986,-37.8352
145.0946,-37.818000000000005
145.0993,-37.823
145.1053,-37.8292
145.0974,-37.8344
145.0892,-37.8314
145.0976,-37.8327
145.0969,-37.8209
145.0882,-37.8176
145.1003,-37.8221
145.0913,-37.827
145.1044,-37.8347
145.0911,-37.8263
145.1211,-37.7586
145.1185,-37.7628
145.1014,-37.7658
145.1086,-37.7703
145.1067,-37.7565
145.1108,-37.769
145.1026,-37.7685
145.1176,-37.7568
145.1023,-37.7686
145.1244,-37.762
145.0118,-37.7598
145.0152,-37.7555
145.0083,-37.7573
144.9855,-37.7566
144.9885,-37.7593
144.982,-37.7554
145.0147,-37.7567
144.9991,-37.7538
145.0067,-37.7561
144.9916,-37.7551
145.0169,-37.7579
145.0,-37.7579
144.9979,-37.7549
144.998,-37.7544
145.0128,-37.7575
145.009,-37.7598
145.0182,-37.7638
145.0074,-37.7622
145.02,-37.7633
145.0068,-37.7619
145.016,-37.7541
145.0151,-37.7577
145.0135,-37.7639
144.9881,-37.7587
144.9995,-37.7606
145.0165,-37.7629
145.0839,-37.743
145.0952,-37.7317
145.0928,-37.7355
145.0828,-37.7367
145.0932,-37.7308
145.0835,-37.7338
145.0894,-37.713
145.0825,-37.705
145.08100000000002,-37.711
145.0769,-37.716
145.0853,-37.7035
145.0809,-37.7054
145.0773,-37.7031
145.0777,-37.7154
145.0807,-37.7075
144.8728,-37.798
144.8715,-37.8088
144.8684,-37.8109
144.8627,-37.7971
144.8708,-37.7968
144.8703,-37.7971
144.8772,-37.804
144.8811,-37.7928
144.8647,-37.7969
144.8682,-37.7981
144.8763,-37.7994
144.8762,-37.7916
144.8801,-37.7963
144.8665,-37.8062
144.8715,-37.7916
144.8703,-37.7903
144.8815,-37.7961
144.8735,-37.7968
144.8818,-37.7922
144.8713,-37.7955
144.8666,-37.7952
144.8668,-37.8066
144.8672,-37.798
144.8985,-37.861
144.8922,-37.8575
144.8884,-37.8622
144.8981,-37.8536
144.895,-37.8526
144.8986,-37.8651
144.8997,-37.8602
144.8781,-37.8629
144.8786,-37.8579
144.8921,-37.8589
144.8883,-37.8546
144.9058,-37.8685
144.8919,-37.8588
144.8737,-37.8566
144.8896,-37.8629
144.8786,-37.8617
144.8942,-37.8657
144.8883,-37.8143
144.8827,-37.8227
144.888,-37.8167
144.8752,-37.8178
144.8842,-37.8226
144.8925,-37.8157
144.8847,-37.8098
144.8905,-37.8128
144.8914,-37.8194
144.8766,-37.8195
144.8845,-37.8225
144.8769,-37.8228
144.8967,-37.8161
144.8703,-37.813
144.8953,-37.8128
144.872,-37.8184
144.8882,-37.8181
144.8671,-37.8122
144.8865,-37.812
144.8955,-37.8227
144.8936,-37.8167
144.8937,-37.8212
144.8956,-37.8108
144.8707,-37.8158
144.8889,-37.811
144.8631,-37.8172
144.8942,-37.8149
144.8808,-37.8145
144.8906,-37.8097
144.8952,-37.8105
144.8825,-37.8233
144.9961,-37.8081
144.9939,-37.8025
145.001,-37.8015
144.9959,-37.8016
144.9961,-37.8055
145.0027,-37.8099
144.9963,-37.8052
144.9957,-37.797
144.8757,-37.7203
144.8874,-37.7284
144.8785,-37.7251
144.8857,-37.7191
144.8837,-37.7216
144.8167,-37.7776
144.8275,-37.7832
144.8169,-37.7841
144.8156,-37.7798
144.8272,-37.7849
144.8123,-37.7765
144.8128,-37.7815
144.8161,-37.864000000000004
144.8107,-37.8712
144.819,-37.8718
144.8209,-37.8701
144.8177,-37.867
144.8076,-37.8707
144.816,-37.8678
145.0882,-37.8689
145.089,-37.866
145.0716,-37.8726
145.0721,-37.8686
145.0921,-37.8679
145.0922,-37.861999999999995
145.0895,-37.8635
145.0879,-37.8107
145.0986,-37.8128
145.0637,-37.8021
145.0766,-37.8089
145.1031,-37.8078
145.0736,-37.8125
145.0627,-37.8057
145.0793,-37.8114
145.0844,-37.8101
144.8419,-37.8241
144.8496,-37.8177
144.9677,-37.8068
144.9724,-37.7947
144.9712,-37.7973
144.9689,-37.7998
144.9678,-37.7941
145.054,-37.7646
145.0645,-37.762
145.0593,-37.7605
144.9845,-37.8161
144.9896,-37.8144
144.9865,-37.8133
144.9867,-37.8156
144.9994,-37.8822
145.0011,-37.8857
145.0097,-37.8881
145.0049,-37.8886
145.0103,-37.891999999999996
144.9986,-37.8851
145.0008,-37.885999999999996
145.0032,-37.8817
144.98,-37.8795
144.9874,-37.8865
144.9949,-37.8834
144.991,-37.8888
144.9918,-37.8818
144.9804,-37.8794
144.9799,-37.8749
144.9933,-37.8805
144.9915,-37.8789
144.9902,-37.8753
144.9904,-37.8772
144.9915,-37.8777
144.9884,-37.8857
144.9873,-37.8889
144.9891,-37.8777
144.9859,-37.8791
144.987,-37.8713
144.9839,-37.8819
144.9877,-37.8852
144.9022,-37.7372
144.9079,-37.7417
144.9084,-37.743
144.9778,-37.7976
144.975,-37.799
144.9826,-37.7962
144.9836,-37.7967
144.9747,-37.8005
144.9776,-37.7948
144.9843,-37.7947
144.9836,-37.7967
144.984,-37.7947
144.9776,-37.7999
144.9833,-37.8007
144.9787,-37.8005
144.9802,-37.7959
144.9781,-37.8065
144.9825,-37.8018
144.9839,-37.7964
144.8986,-37.7039
144.8943,-37.7055
144.8989,-37.7071
144.8938,-37.7088
144.9108,-37.6822
144.9102,-37.6875
144.9084,-37.687
144.8584,-37.721
144.8514,-37.724000000000004
144.9265,-37.7979
144.9253,-37.7886
144.9261,-37.7961
144.9228,-37.7897
144.9318,-37.7912
144.9275,-37.7989
144.9323,-37.791
144.935,-37.7956
144.9276,-37.7898
144.9208,-37.7973
144.9339,-37.7964
144.9259,-37.7954
144.928,-37.791
144.9279,-37.7928
144.9307,-37.7985
144.9261,-37.7961
144.928,-37.791
144.9307,-37.7899
144.9604,-37.8447
144.9612,-37.8468
144.9675,-37.8549
144.9657,-37.8527
144.9644,-37.8515
144.9595,-37.8471
144.963,-37.8484
144.963,-37.8496
145.0484,-37.9353
145.0519,-37.9396
145.0462,-37.9432
145.0473,-37.9369
145.0602,-37.9409
144.94899999999998,-37.797
144.94899999999998,-37.8034
144.9434,-37.7987
144.9513,-37.7977
144.9452,-37.8029
144.9459,-37.8029
145.089,-37.9394
145.0843,-37.9154
145.085,-37.918
145.0889,-37.9115
145.0821,-37.9316
145.1062,-37.9233
145.0839,-37.9176
145.0826,-37.9349
144.86700000000002,-37.8318
144.8705,-37.8287
144.8711,-37.8288
144.8679,-37.8303
144.8718,-37.8289
144.8711,-37.8288
144.9626,-37.8242
144.9679,-37.8288
144.9685,-37.8273
144.9667,-37.8248
144.9679,-37.8288
144.8769,-37.826
144.8848,-37.8291
144.8893,-37.8312
144.8752,-37.8297
145.0106,-37.8373
145.0081,-37.8428
145.0141,-37.8389
145.0178,-37.8384
145.0236,-37.8427
145.02200000000002,-37.8464
145.0238,-37.8367
145.0068,-37.8474
145.0076,-37.8454
145.0124,-37.8445
145.0134,-37.845
145.0137,-37.8432
145.0104,-37.8421
145.0125,-37.8474
145.0237,-37.8421
145.0126,-37.8359
144.8854,-37.8573
144.8846,-37.857
144.8722,-37.8538
144.8865,-37.8565
144.8764,-37.8559
144.8846,-37.857
144.8742,-37.855
144.999,-37.8559
144.9978,-37.8573
144.9979,-37.8582
144.9885,-37.8556
144.984,-37.8508
145.1063,-37.7214
145.0804,-37.7327
145.0851,-37.7285
144.9919,-37.8656
144.998,-37.8757
144.9969,-37.8686
144.8891,-37.7506
